"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q597311","","","","","Drūkšiai","Lake Drūkšiai","Lago Drūkšiai","lac Drūkšiai","","","","","","ドゥルークシェイ湖","","Drūkšiaimeer","Dryświaty","","Дрисвяты","Vozera Drysvjaty","Drukşiai Gölü","",""
"Q949985","","","","","Lough Conn","Lough Conn","","Lough Conn","","","","","Lough Conn","","","Lough Conn","","","Лох-Конн","","","",""
"Q905632","","","","","Breimsvatnet","Breimsvatn","","Breimsvatnet","","","","","","","","Breimsvatn","","","Бреймсватн","","","",""
"Q2492869","","","","","","Lake Dysnai","","","","","","","","","","","Dzisna","","Диснай","","","",""
"Q2371127","","","","","","Lake Dusia","","lac Dusia","","","","","","","","","Jezioro Duś","","Дуся","","","",""
"Q1708169","","","","","Sperillen","Sperillen","","Sperillen","","","","","","","","Sperillen","","","Спериллен","","","",""
"Q1768048","","","","","Lough Mask","Lough Mask","","Lough Mask","","","","","Lough Mask","","","Lough Mask","","","Лох-Маск","","","",""
"Q2301965","","","بحيرة توتاك","","Totak","Totak","","Totak","","","","","","","","Totak","","","Тутак","","","",""
"Q3776146","","","","","","Lough Melvin","","Lough Melvin","","","","","","メルヴィン湖","","","","","Лох-Мелвин","","","",""
"Q651289","","","","","Songavatn","","","","","","","","","","","","","","","","","",""
"Q11853517","","","","","Aurejärvi","","","","","","","","","","","","","","","","","",""
"Q5096953","","","","","Storglomvatnet","Storglomvatnet","","","","","","","","","","","","","","","","",""
"Q3079094","","","","","","Poulaphouca Reservoir","","réservoir Poulaphouca","","","","","","","","","","","","","","",""
"Q15277947","","","","","Sirdalsvatnet","Sirdalsvatnet","","Sirdalsvatnet","","","","","","","","","","","","","","",""
"Q8011404","","","","","Mårvatn","Mår","","Mår","","","","","","","","","","","","","","",""
"Q7361716","","","","","Tunhovdfjorden","Tunhovdfjorden","","Tunhovdfjorden","","","","","","","","","","","","","","",""
"Q6514515","","","","","Sølensjøen","Sølensjøen","","Sølensjøen","","","","","","","","","","","","","","",""
"Q6513796","","","","","Leksdalsvatnet","Leksdalsvatnet","","Leksdalsvatnet","","","","","","","","","","","","","","",""
"Q6486963","","","","","Langvatnet","Langvatnet","","Langvatnet i Rana","","","","","","","","","","","","","","",""
"Q5566023","","","","","Gjevillvatnet","Gjevilvatnet","","Gjevillvatnet","","","","","","","","","","","","","","",""
"Q1434743","","","","","Flåvatn","Flåvatn","","Flåvatn","","","","","","","","","","","","","","",""
"Q1427932","","","","","Svartevatnet","Svartevatnet","","Svartevatnet i Tromsø","","","","","","","","","","","","","","",""
"Q4562843","","","","","Storakersvatnet","Storakersvatnet","","Storakersvatnet","","","","","","","","","","","","","","",""
"Q1144478","","","","","Eikeren","Eikeren","","Eikeren","","","","","","","","","","","","","","",""
"Q1144469","","","","","Osensjøen","Osensjø","","Osensjøen","","","","","","","","","","","","","","",""
"Q1144465","","","","","Tokke","Toke","","Innsjøen Tokke","","","","","","","","","","","","","","",""
"Q1332983","","","","","Strandavatnet","Strandavatnet","","Strandavatnet","","","","","","","","","","","","","","",""
"Q887052","","","","","Blåsjø","","","Blåsjø","","","","","","","","","","","","","","",""
"Q657862","","","بحيرة لونديفات","","Lundevatnet","Lundevatn","","Lundevatnet","","","","","","","","","","","","","","",""
"Q6875872","","","","","","","","","","","","","","","","Lower Lough Erne","","","","","","",""
"Q1772371","","","","","Kallvatnet","Kallvatnet","","Kallvatnet","","","","","","","","Kallvatnet","","","","","","",""
"Q1771514","","","","","Balvatnet","Balvatnet","","Balvatnet","","","","","","","","Balvatnet","","","","","","",""
"Q3357804","","","","","Esandsjøen","Esandsjøen","","Esandsjøen","","","","","","","","Esandsjøen","","","","","","",""
"Q3356657","","","","","Vansjø","Vansjø","","Vansjø","","","","","","","","Vansjø","","","","","","",""
"Q1785536","","","","","Suldalsvatnet","Suldalsvatnet","","Suldalsvatnet","","","","","","","","Suldalsvatnet","","","","","","",""
"Q1519876","","","","","Rosskreppfjord","Rosskreppfjorden","","Rosskreppfjorden","","","","","","","","Rosskreppfjord","","","","","","",""
"Q1477849","","","","","Oppstrynsvatnet","Oppstrynsvatn","","Oppstrynsvatnet","","","","","","","","Oppstrynsvatnet","","","","","","",""
"Q1477804","","","","","Vinstri","Vinstre","","Vinstre","","","","","","","","Vinstri","","","","","","",""
"Q1772651","","","بحيرة فيرين","","Feren","Feren","","Feren","","","","","","","","Feren","","","","","","",""
"Q1772639","","","","","Bangsjøan","Bangsjøan","","Bangsjøan","","","","","","","","Bangsjøan","","","","","","",""
"Q1772375","","","","","Djupsvatnet","Djupsvatnet","","Djupsvatnet","","","","","","","","Djupsvatnet","","","","","","",""
"Q945079","","","بحيرة هاردالسجون","","Hurdalssjøen","Hurdalsjøen","","Hurdalssjøen","","","","","","","","Hurdalsjøen","","","","","","",""
"Q991264","","","","","Aursjøen","Aursjøen","","Aursjøen","","","","","","","","Aursjøen","","","","","","",""
"Q943484","","","","","Storsjøen","Storsjøen","","Storsjøen i Rendalen","","","","","","","","Storsjøen","","","","","","",""
"Q654083","","","","","Fyresvatnet","Fyresvatn","","Fyresvatn","","","","","","","","Fyresvatn","","","","","","",""
"Q24331506","","","","","","","","","","","","","","","","","","","","Irnijärvi","","",""
"Q11857984","","","","","Enonvesi","Enonvesi","","","","","","","","","","","","","","Enonvesi","","",""
"Q18290977","","","","","Pyhäjärvi","Pyhäjärvi","","","","","","","","","","","","","","Pyhäjärvi","","",""
"Q18139718","","","","","","Sitojaure","","Sitojaure","","","","","","","","","","","","Sitojaure","","",""
"Q17711916","","","","","","Dalkarlsaspen","","Dalkarlsaspen","","","","","","","","","","","","Dalkarlsaspen","","",""
"Q17525285","","","","","","Ormsjön","","Ormsjön","","","","","","","","","","","","Ormsjön","","",""
"Q15284721","","","","","","Mávasjávrre","","Mavasjaure","","","","","","","","","","","","Mavasjaure","","",""
"Q15284711","","","","","","Pieskehaure","","Pieskehaure","","","","","","","","","","","","Pieskehaure","","",""
"Q18181015","","","","","Ullvettern","","","Ullvettern","","","","","","","","","","","","Ullvettern","","",""
"Q21856416","","","","","","","","Norra Dellen","","","","","","","","","","","","Norra Dellen","","",""
"Q18187398","","","","","","","","Halvarsnoren","","","","","","","","","","","","Halvarsnoren","","",""
"Q18182547","","","","","","","","Östra Silen","","","","","","","","","","","","Östra Silen","","",""
"Q18182522","","","","","","","","Västra Silen","","","","","","","","","","","","Västra Silen","","",""
"Q18135537","","","","","","","","Saddajaure","","","","","","","","","","","","Saddajaure","","",""
"Q18101574","","","","","","","","Stor-Jorm","","","","","","","","","","","","Stor-Jorm","","",""
"Q18097154","","","","","","","","Lofssjön","","","","","","","","","","","","Lofssjön","","",""
"Q18001149","","","","","","","","Storsjön","","","","","","","","","","","","Storsjön","","",""
"Q7362010","","","","","Ähtärinjärvi","Ähtärinjärvi","","","","","","","","","","","Ähtärinjärvi","","","Ähtärinjärvi","","",""
"Q11851091","","","","","Alvajärvi","","","","","","","","","","","","","","","Alvajärvi","","",""
"Q7362247","","","","","Vesijärvi","Vesijärvi","","","","","","","","","","","","","","Vesijärvi","","",""
"Q7264607","","","","","Pääjärvi","Pääjärvi","","","","","","","","","","","","","","Pääjärvi","","",""
"Q7362086","","","أيزو لامو جيرفي","","Iso Lamujärvi","Iso Lamujärvi","","","","","","","","","","","","","","Iso Lamujärvi","","",""
"Q7278418","","","رانوجيرفي","","Raanujärvi","Raanujärvi","","","","","","","","","","","","","","Raanujärvi","","",""
"Q7362763","","","سورنوجيرفي","","Surnujärvi","Surnujärvi","","","","","","","","","","","","","","Surnujärvi","","",""
"Q7362340","","","تايراجارفي","","Tyräjärvi","Tyräjärvi","","","","","","","","","","","","","","Tyräjärvi","","",""
"Q7362331","","","بحيرة توافيسي","","Toisvesi","Toisvesi","","","","","","","","","","","","","","Toisvesi","","",""
"Q7362108","","","ايسو روين","","Iso-Roine","Iso-Roine","","","","","","","","","","","","","","Iso Roinevesi","","",""
"Q7362795","","","سيسما","","Sysmä","Lake Sysmä","","","","","","","","","","","","","","Sysmäjärvi","","",""
"Q10723991","","","","","","Yxningen","","Yxningen","","","","","","","","","","","","Yxningen","","",""
"Q10723589","","","","","","Yngen lake","","Yngen","","","","","","","","","","","","Yngen","","",""
"Q10680992","","","","","","Stora Gla","","Stora Gla","","","","","","","","","","","","Stora Gla","","",""
"Q10673186","","","","","","Solgen","","Solgen","","","","","","","","","","","","Solgen","","",""
"Q10657900","","","","","","Rusken","","Rusken","","","","","","","","","","","","Rusken","","",""
"Q10488281","","","","","","Erken","","Erken","","","","","","","","","","","","Erken","","",""
"Q10428621","","","","","","Bergviken","","Bergviken","","","","","","","","","","","","Bergviken","","",""
"Q10713975","","","","","Venjanssjön","","","Venjanssjön","","","","","","","","","","","","Venjanssjön","","",""
"Q7263048","","","","","Pyhäjärvi","Pyhäjärvi","","","","","","","","","","","","","","Pyhäjärvi","","",""
"Q6427335","","","","","Kolkonjärvi","Kolkonjärvi","","","","","","","","","","","","","","Kolkonjärvi","","",""
"Q5682511","","","","","Hauhonselkä","Hauhonselkä","","","","","","","","","","","","","","Hauhonselkä","","",""
"Q5400187","","","","","Kukkia","Kukkia","","","","","","","","","","","","","","Kukkia","","",""
"Q5392942","","","","","Kivesjärvi","Kivesjärvi","","","","","","","","","","","","","","Kivesjärvi","","",""
"Q6478200","","","بحيرة أونوري","","Unari","Lake Unari","","","","","","","","","","","","","","Unari","","",""
"Q6466549","","","لاكا جيرفي","","Laakajärvi","Laakajärvi","","","","","","","","","","","","","","Laakajärvi","","",""
"Q6445237","","","كوهيجارفي","","Kuohijärvi","Kuohijärvi","","","","","","","","","","","","","","Kuohijärvi","","",""
"Q7258992","","","بيهوس جيرفي","","Puhosjärvi","Puhosjärvi","","","","","","","","","","","","","","Puhosjärvi","","",""
"Q6275623","","","جونكو","","Jonku","Jonku","","","","","","","","","","","","","","Jongunjärvi","","",""
"Q6085205","","","أيزو فياتونين","","Iso-Vietonen","Iso-Vietonen","","","","","","","","","","","","","","Iso Vietonen","","",""
"Q5489998","","","","","","Uljua Reservoir","","","","","","","","","","","","","","Uljuan tekojärvi","","",""
"Q3445333","","","","","","Unden","","Unden","","","","","","","","","","","","Unden","","",""
"Q3378745","","","","","","Stor-Blåsjön","","Blåsjön","","","","","","","","","","","","Stor-Blåsjön","","",""
"Q2455280","","","","","Byglandsfjorden","Byglandsfjorden","","Byglandsfjorden","","","","","","","","Byglandsfjord","","","Бюглансфьорд","Byglandsfjorden","","",""
"Q1958265","","","","","Møsvatnet","Møsvatn","Lago Møs","Møsvatn","","","","","","メース湖","","Møsvatnet","","","Мёсватн","Møsvatn","","",""
"Q1779173","","","كوليما","","Kolima","Kolima","Lago Kolima","","","","","","","","","","","","","Kolima","","",""
"Q2288278","","","سمبل جيرفي","","Simpelejärvi","Simpelejärvi","","","","","","","","","","","","","","Simpelejärvi","","",""
"Q2119554","","","","","Pyhäjärvi","Pyhäjärvi","","","","","","","","","","","","","","Pyhäjärvi","","",""
"Q208926","","","","লাক্স লোমেন্ড","Loch Lomond","Loch Lomond","Loch Lomond","Loch Lomond","","","Loch Lomond","Loch Lomond","Loch Lomond","ローモンド湖","로몬드 호","Loch Lomond","Loch Lomond","Loch Lomond","Лох-Ломонд","Loch Lomond","Lomond Gölü","","洛蒙德湖"
"Q345353","","","","","Łebsko","Łebsko Lake","","","","","","","lago Łebsko","","","Łebsko","Łebsko","","Лебское озеро","","","","韋巴湖"
"Q570564","","","","","Engure-See","Lake Engure","Lago Engure","lac d'Engure","","","","","","","","Engure-meer","Engure","","Энгурес","","","","恩古雷湖"
"Q200003","","","","","Hornindalsvatnet","Hornindalsvatnet","Hornindalsvatnet","Hornindalsvatnet","","","Hornindalsvatnet","Hornindalsvatnet","Hornindalsvatnet","ホルニンダール湖","호르닌달스바트네 호","Hornindalsvatnet","Hornindalsvatnet","","Хорниндальсватнет","Hornindalsvatnet","","","霍寧達爾湖"
"Q307594","","","","","Överuman","Överuman","","Överuman","","","","","","","","Överuman","","","Эверуман","Över-Uman","","","上烏曼湖"
"Q1688781","","","","","Jezioro Gardno","Lake Gardno","","","","","","","lago Gardno","","","Lake Gardno","Gardno","","Гардно","","","","加爾德諾湖"
"Q1263866","","","","","Usma-See","Lake Usma","","","","","","","","","","Usma-meer","","","Усмас","","","","烏斯馬湖"
"Q848917","","","","","Lough Corrib","Lough Corrib","Lago Corrib","Lough Corrib","","","","","Lough Corrib","コリブ湖","","Lough Corrib","Lough Corrib","","Лох-Корриб","Lough Corrib","","","科理布湖"
"Q861703","","","","","Tinnsjå","Tinnsjå","Lago Tinn","Tinnsjå","","","","","","ティン湖","","Tinnsjå","Tinnsjå","","","Tinnsjø","","","廷湖"
"Q704793","","","","","Plauer See","Plauer See","Plauer See","Plauer See","","","Plauer See","Plauer See","lago di Plau","","","Plauer See","Plauer See","Lago Plauer See","Плауэр-Зе","Plauer See","","Plauer See","普勞厄湖"
"Q699572","","","","","Arresø","Arresø","","Arresø","","","","","","","","Arresø","","","Арресё","Arresø","","","阿勒湖"
"Q688154","","","","","Kummerower See","Kummerower See","","lac de Kummerow","","","","","","","","Kummerower See","Kummerower See","Kummerower See","Куммеровер-Зе","Kummerower See","","","庫默羅湖"
"Q2007148","","","","","Tyin","Tyin","","Tyin","","","","","","","","Tyin","","","Тюин","","","","蒂因湖"
"Q4074385","","","","","Babīte-See","","","","","","","","","","","","","","Бабитское озеро","","","","巴比泰湖"
"Q1310646","","","","","Loch Maree","Loch Maree","Lago Maree","Loch Maree","","","","","Loch Maree","","","Loch Maree","Loch Maree","","Лох-Мари","Loch Maree","","","馬里湖"
"Q1346308","","","","","Kivijärvi","Kivijärvi","","Kivijärvi","","","","","","","","","Kivijärvi","","","Kivijärvi","","","基維湖"
"Q1765665","","","","","Mien","Mien","","Mien","","","","","Mien","","","Mien","Mien","","Мин","Mien","","","米恩湖"
"Q1637472","","","","","Rogen","Rogen","","Rogen","","","","","","","","Rogen","","","Руген","Rogen","","","羅根湖"
"Q1762943","","","ليستي جيرفي","","Lestijärvi","Lake Lestijärvi","","","","","","","","","","","","","","Lestijärvi","","","萊斯蒂湖"
"Q1368230","","","","","Loch Awe","Loch Awe","","Loch Awe","","","","","Loch Awe","","","Loch Awe","Awe","","Лох-О","Loch Awe","","","奧湖"
"Q1475224","","","","","Juojärvi","Juojärvi","","Juojärvi","","","","","","","","Juojärvi","","","","Juojärvi","","","尤奧湖"
"Q1795204","","","","","Kyyvesi","Kyyvesi","Kyyvesi","Kyyvesi","","","","","","","","Kyyvesi","","","","Kyyvesi","","","屈韋西湖"
"Q2154067","","","","","Ringsjön","Ringsjön","","Ringsjön","","","","","","","","Ringsjön","","Ringsjön","","Ringsjön","","","灵湖"
"Q1636385","","","","","Krøderen","Krøderen","","Krøderen","","","","","Krøderen","","","Krøderen","","","Крёдерен","Krøderfjorden","","",""
"Q1674433","","","","","Isojärvi","Isojärvi","","","","","","","","","","","","","","Isojärvi","","",""
"Q17710854","","","","","","","","Tisjön","","","","","","","","","","","","Tisjön","","",""
"Q17589493","","","","","","","","Hällbymagasinet","","","","","","","","","","","","Hällbymagasinet","","",""
"Q16498628","","","","","","","","Bergsjön","","","","","","","","","","","","Bergsjön","","",""
"Q16498481","","","","","","","","Bellvikssjön","","","","","","","","","","","","Bellvikssjön","","",""
"Q15286467","","","","","","","","Ajaure","","","","","","","","","","","","Ajaure","","",""
"Q10727586","","","","","","","","Örken","","","","","","","","","","","","Örken","","",""
"Q10727189","","","","","","","","Öjaren","","","","","","","","","","","","Öjaren","","",""
"Q10717650","","","","","","","","Värmeln","","","","","","","","","","","","Värmeln","","",""
"Q10700338","","","","","","","","Torrvarpen","","","","","","","","","","","","Torrvarpen","","",""
"Q10699235","","","","","","","","Toften","","","","","","","","","","","","Toften","","",""
"Q10674115","","","","","","","","Sottern","","","","","","","","","","","","Sottern","","",""
"Q10669878","","","","","","","","Skattungen","","","","","","","","","","","","Skattungen","","",""
"Q16879501","","","","","","Övre Fryken","","Övre Fryken","","","","","","","","Övre Fryken","","","","Övre Fryken","","",""
"Q16879499","","","","","","Mellan-Fryken","","Mellan-Fryken","","","","","","","","Mellanfryken","","","","Mellan-Fryken","","",""
"Q10657331","","","","","","","","Rottnen","","","","","","","","","","","","Rottnen","","",""
"Q10568297","","","","","","","","Ljugaren","","","","","","","","","","","","Ljugaren","","",""
"Q10559585","","","","","","","","Leringen","","","","","","","","","","","","Leringen","","",""
"Q10541844","","","","","","","","Järnsjön","","","","","","","","","","","","Järnsjön","","",""
"Q10534731","","","","","","","","Immeln","","","","","","","","","","","","Immeln","","",""
"Q10525334","","","","","","","","Holmsjön","","","","","","","","","","","","Holmsjön","","",""
"Q10497227","","","","","","","","Flåren","","","","","","","","","","","","Flåren","","",""
"Q10428989","","","","","","","","Betarsjön","","","","","","","","","","","","Betarsjön","","",""
"Q4413412","","","","","Paatari","Lake Paatari","","","","","","","","","","Lake Paatari","","","","Paatari","","",""
"Q4356934","","","","","Pautujärvi","Pautujärvi","","","","","","","","","","Pautujärvi","","","","Pautujärvi","","",""
"Q4992724","","","","","Anten","Anten","","Anten","","","","","","","","Anten","","","","Anten","","",""
"Q3379089","","","","","Tjeggelvas","Tjeggelvas","Tjeggelvas","Tjeggelvas","","","","","","","","Tjeggelvas","Tjeggelvas","Tjeggelvas","","Tjeggelvas","","",""
"Q1018512","","","","","Bygdin","Bygdin","","Bygdin","","","","","","","","Bygdin","","","Бюгдин","Bygdin","","",""
"Q1633266","","","","","Nisser","Nisser","","Nisser","","","","","","","","Nisser","","","Ниссер","Nisser","","",""
"Q1019336","","","","","Båven","Båven","","Båven","","","","","","","","Båven","Båven","","","Båven","","",""
"Q1346948","","","","","Pyhäjärvi","Lake Pyhäjärvi","Lago Pyhä","","","","","","","","","","","","","Pyhäjärvi","","",""
"Q3379065","","","","","Vojmsjön","","","Vojmsjön","","","","","","","","","","","","Vojmsjön","","",""
"Q3378204","","","","","","","","Överst-Juktan","","","","","","","","","","","","Överst-Juktan","","",""
"Q3378145","","","","","","","","Storjuktan","","","","","","","","","","","","Storjuktan","","",""
"Q3377937","","","","","","","","Locknesjön","","","","","","","","","","","","Locknesjön","","",""
"Q3361714","","","","","Yngaren","Yngaren","","Yngaren","","","","","","","","","","","","Yngaren","","",""
"Q3361258","","","","","Tisnaren","Tisnaren","","Tisnaren","","","","","","","","","","","","Tisnaren","","",""
"Q3269287","","","","","Lygnern","Lygnern","","Lygnern","","","","","","","","Lygnern","","","","Lygnern","","",""
